transaction_id,transaction_date,customer_id,product,amount_usd,currency,processor,segment,status,processor_ref
TX000988,2024-06-28,CUST0096,subscription_monthly,256.38,USD,Stripe,Mid-Market,succeeded,16F4B18D-F57
TX000989,2024-06-28,CUST0201,subscription_monthly,109.09,USD,Adyen,SMB,succeeded,47119CAE-20C
TX000990,2024-06-28,CUST0413,subscription_monthly,49.84,USD,Stripe,Enterprise,succeeded,25E83E2F-DC2
TX000991,2024-06-28,CUST0026,transaction_fee,26.31,USD,Stripe,SMB,succeeded,36281E28-4FB
TX000992,2024-06-28,CUST0343,transaction_fee,19.91,USD,Square,Enterprise,succeeded,749A0CD1-C34
TX000993,2024-06-29,CUST0429,subscription_monthly,62.29,USD,Adyen,Mid-Market,succeeded,6A891688-C39
TX000994,2024-06-29,CUST0235,subscription_monthly,169.01,USD,Square,SMB,succeeded,762159E3-D36
TX000995,2024-06-29,CUST0349,subscription_annual,953.79,USD,Stripe,SMB,succeeded,05444385-3C3
TX000996,2024-06-29,CUST0244,subscription_monthly,125.7,USD,Square,SMB,succeeded,48EC5788-9BE
TX000997,2024-06-29,CUST0358,transaction_fee,148.44,USD,Stripe,Enterprise,succeeded,DFFAB500-EB2
TX000998,2024-06-30,CUST0481,transaction_fee,102.96,USD,Square,SMB,succeeded,850A9F99-5F8
TX000999,2024-06-30,CUST0327,subscription_monthly,285.22,USD,Stripe,Mid-Market,succeeded,727EBEDF-F64
TX001000,2024-06-30,CUST0396,subscription_monthly,67.49,USD,Stripe,Enterprise,succeeded,CD47EFC2-24D
TX001001,2024-06-30,CUST0351,professional_services,2219.63,USD,Adyen,SMB,succeeded,406E7BFB-4C0
TX001002,2024-07-01,CUST0416,subscription_annual,1787.78,USD,Square,SMB,succeeded,2FDA9C28-2B7
TX001003,2024-07-01,CUST0374,transaction_fee,12.44,USD,Stripe,Mid-Market,succeeded,BAC92B32-2DD
TX001004,2024-07-01,CUST0404,subscription_monthly,30.13,USD,Stripe,SMB,succeeded,5BA2345C-02B
TX001005,2024-07-01,CUST0375,subscription_annual,2100.17,USD,Square,SMB,succeeded,D1A65EA0-0FE
TX001006,2024-07-02,CUST0051,subscription_monthly,202.29,USD,Stripe,SMB,succeeded,46A72776-5CC
TX001007,2024-07-02,CUST0081,subscription_annual,1399.13,USD,Stripe,SMB,succeeded,3F928EBF-81D
TX001008,2024-07-02,CUST0036,professional_services,2703.4,USD,Stripe,Mid-Market,succeeded,C71670AB-047
TX001009,2024-07-02,CUST0067,subscription_monthly,141.17,USD,Stripe,SMB,succeeded,38B06FD1-3A9
TX001010,2024-07-03,CUST0129,subscription_monthly,35.48,USD,Square,Enterprise,succeeded,95D73D43-1E9
TX001011,2024-07-03,CUST0370,subscription_monthly,119.55,USD,PayPal,SMB,succeeded,8FAB6638-575
TX001012,2024-07-04,CUST0155,subscription_monthly,76.81,USD,Adyen,Mid-Market,succeeded,E095801F-D03
TX001013,2024-07-04,CUST0245,subscription_monthly,55.57,USD,Flutterwave,SMB,succeeded,7647F359-415
TX001014,2024-07-04,CUST0111,subscription_monthly,287.31,USD,Adyen,SMB,succeeded,B273A079-902
TX001015,2024-07-04,CUST0168,transaction_fee,90.3,USD,Stripe,SMB,succeeded,4075F75E-ACA
TX001016,2024-07-04,CUST0481,subscription_annual,2257.37,USD,Stripe,Mid-Market,succeeded,1708EE15-2CE
TX001017,2024-07-05,CUST0468,subscription_monthly,114.15,USD,Stripe,Mid-Market,succeeded,B304C885-FCA
TX001018,2024-07-05,CUST0142,api_usage,199.61,USD,Stripe,SMB,succeeded,6566750F-45A
TX001019,2024-07-05,CUST0356,subscription_monthly,92.97,USD,Square,SMB,succeeded,3EF845DD-FAF
TX001020,2024-07-05,CUST0197,professional_services,936.35,USD,PayPal,SMB,succeeded,681E2D3B-920
TX001021,2024-07-05,CUST0471,subscription_monthly,77.34,USD,Stripe,SMB,succeeded,EE611284-698
TX001022,2024-07-05,CUST0109,api_usage,399.77,USD,Adyen,Mid-Market,succeeded,510C4D02-749
TX001023,2024-07-05,CUST0376,transaction_fee,101.95,USD,PayPal,Mid-Market,succeeded,CCB0ACB8-B11
TX001024,2024-07-06,CUST0079,transaction_fee,82.49,USD,Square,SMB,succeeded,3E6F6E72-9E5
TX001025,2024-07-06,CUST0390,professional_services,2637.9,USD,Square,Enterprise,succeeded,02E9406C-892
TX001026,2024-07-06,CUST0161,subscription_monthly,278.06,USD,Adyen,SMB,succeeded,BA3C30D6-D24
TX001027,2024-07-06,CUST0439,professional_services,827.31,USD,PayPal,Mid-Market,succeeded,0804E96B-C64
TX001028,2024-07-06,CUST0019,subscription_monthly,104.76,USD,Adyen,SMB,succeeded,55F905E8-AD4
TX001029,2024-07-06,CUST0127,subscription_monthly,123.48,USD,Adyen,SMB,succeeded,43972AED-6AE
TX001030,2024-07-06,CUST0205,subscription_monthly,240.25,USD,Stripe,SMB,succeeded,A178F56A-54C
TX001031,2024-07-06,CUST0029,subscription_annual,2969.79,USD,Stripe,SMB,succeeded,63A2C65F-759
TX001032,2024-07-07,CUST0445,subscription_monthly,93.98,USD,Adyen,Mid-Market,succeeded,5E1EEB78-06D
TX001033,2024-07-07,CUST0454,subscription_annual,2650.63,USD,Stripe,Mid-Market,succeeded,A0431561-BC4
TX001034,2024-07-07,CUST0207,subscription_annual,2532.68,USD,Stripe,SMB,succeeded,67A1F9D2-488
TX001035,2024-07-08,CUST0464,transaction_fee,34.47,USD,PayPal,Mid-Market,succeeded,D3D2052A-A7F
TX001036,2024-07-08,CUST0280,transaction_fee,60.5,USD,Stripe,SMB,succeeded,0C9106DF-0F5
TX001037,2024-07-08,CUST0151,subscription_annual,1396.12,USD,Adyen,Mid-Market,succeeded,94906CAA-F2F
TX001038,2024-07-08,CUST0240,subscription_monthly,293.12,USD,Adyen,SMB,succeeded,1587749D-EBD
TX001039,2024-07-08,CUST0266,subscription_monthly,77.84,USD,Flutterwave,SMB,succeeded,F386AC80-D0F
TX001040,2024-07-08,CUST0182,subscription_monthly,244.77,USD,Adyen,SMB,succeeded,BBEA94C8-C0B
TX001041,2024-07-08,CUST0105,subscription_monthly,119.23,USD,Stripe,SMB,succeeded,B0A88512-580
TX001042,2024-07-09,CUST0425,subscription_monthly,226.33,USD,Adyen,Mid-Market,succeeded,F55F495F-CBE
TX001043,2024-07-09,CUST0433,subscription_monthly,142.4,USD,PayPal,SMB,succeeded,54B8C8B3-2D1
TX001044,2024-07-09,CUST0401,professional_services,3102.62,USD,Flutterwave,SMB,succeeded,8BF2074D-806
TX001045,2024-07-09,CUST0497,subscription_annual,2538.05,USD,Stripe,SMB,succeeded,71652243-FF2
TX001046,2024-07-10,CUST0440,subscription_monthly,246.12,USD,Stripe,Mid-Market,succeeded,F8EB68A4-0A3
TX001047,2024-07-10,CUST0236,subscription_annual,2629.34,USD,Square,Mid-Market,succeeded,D27A2565-348
TX001048,2024-07-10,CUST0173,subscription_monthly,45.1,USD,Stripe,SMB,succeeded,24420AEC-753
TX001049,2024-07-10,CUST0158,subscription_annual,2158.54,USD,Adyen,SMB,succeeded,F782CA97-678
TX001050,2024-07-10,CUST0172,transaction_fee,21.86,USD,Stripe,Mid-Market,succeeded,1BA9F605-93B
TX001051,2024-07-10,CUST0494,subscription_annual,1412.71,USD,Stripe,SMB,succeeded,2BC00B53-6C3
TX001052,2024-07-10,CUST0458,subscription_annual,1771.19,USD,Stripe,SMB,succeeded,D4E09EBB-E25
TX001053,2024-07-10,CUST0311,professional_services,2312.33,USD,Stripe,SMB,succeeded,57D1F7BF-A14
TX001054,2024-07-10,CUST0403,api_usage,262.21,USD,Adyen,SMB,succeeded,8B8227C9-0AB
TX001055,2024-07-11,CUST0157,transaction_fee,149.48,USD,Square,SMB,succeeded,7896448F-EFB
TX001056,2024-07-11,CUST0258,subscription_annual,655.09,USD,Stripe,Mid-Market,succeeded,1B5084A1-DE8
TX001057,2024-07-11,CUST0164,transaction_fee,101.64,USD,PayPal,SMB,succeeded,679732A9-234
TX001058,2024-07-12,CUST0147,subscription_monthly,135.92,USD,Stripe,Mid-Market,succeeded,7DE718B0-DB4
TX001059,2024-07-12,CUST0391,subscription_monthly,64.91,USD,Adyen,SMB,succeeded,900CAE10-97F
TX001060,2024-07-12,CUST0154,subscription_monthly,71.86,USD,Stripe,Mid-Market,succeeded,96304217-3D2
TX001061,2024-07-12,CUST0463,subscription_annual,2853.04,USD,Square,SMB,succeeded,309D8E96-9B4
TX001062,2024-07-12,CUST0367,subscription_annual,2664.92,USD,PayPal,SMB,succeeded,DE853A8E-D81
TX001063,2024-07-13,CUST0038,subscription_monthly,273.9,USD,Adyen,SMB,succeeded,7557DF6C-946
TX001064,2024-07-13,CUST0131,professional_services,4961.9,USD,PayPal,SMB,succeeded,6C11379F-9F5
TX001065,2024-07-13,CUST0358,api_usage,108.12,USD,Adyen,SMB,succeeded,17B91E37-2AC
TX001066,2024-07-13,CUST0255,transaction_fee,53.96,USD,Flutterwave,Mid-Market,succeeded,AE1DBCFD-3EE
TX001067,2024-07-13,CUST0208,subscription_annual,2096.89,USD,PayPal,SMB,succeeded,13FB35D3-59E
TX001068,2024-07-13,CUST0450,api_usage,244.48,USD,Square,Enterprise,succeeded,377FF8AA-29E
TX001069,2024-07-13,CUST0095,subscription_monthly,141.97,USD,Adyen,Enterprise,succeeded,EE5E8CAF-4EE
TX001070,2024-07-14,CUST0348,transaction_fee,54.31,USD,Stripe,SMB,succeeded,37A0BD9C-9DF
TX001071,2024-07-14,CUST0327,subscription_monthly,189.32,USD,Adyen,Enterprise,succeeded,0C61AF93-ACD
TX001072,2024-07-14,CUST0478,transaction_fee,86.76,USD,Stripe,SMB,succeeded,9AAA8072-121
TX001073,2024-07-14,CUST0171,subscription_monthly,72.59,USD,Adyen,SMB,succeeded,0C0148A3-236
TX001074,2024-07-15,CUST0250,api_usage,238.51,USD,Adyen,SMB,succeeded,B1CCA7C4-1EC
TX001075,2024-07-15,CUST0190,api_usage,278.97,USD,Adyen,SMB,succeeded,2C0ED2B9-C48
TX001076,2024-07-15,CUST0199,subscription_monthly,182.98,USD,Stripe,SMB,succeeded,A570DBDD-D89
TX001077,2024-07-16,CUST0484,subscription_annual,857.29,USD,Stripe,Enterprise,succeeded,58D4B35E-C01
TX001078,2024-07-16,CUST0221,professional_services,3840.22,USD,Adyen,SMB,succeeded,73DDB017-F39
TX001079,2024-07-16,CUST0024,subscription_annual,358.04,USD,Flutterwave,SMB,succeeded,60F12C31-B55
TX001080,2024-07-16,CUST0244,api_usage,180.64,USD,Stripe,Mid-Market,succeeded,DC12E700-A17
TX001081,2024-07-16,CUST0423,subscription_annual,2396.57,USD,Stripe,SMB,succeeded,9DB06587-116
TX001082,2024-07-16,CUST0324,subscription_monthly,181.25,USD,PayPal,SMB,succeeded,4F81EE00-B21
TX001083,2024-07-16,CUST0128,subscription_monthly,99.51,USD,Adyen,Mid-Market,succeeded,2AB3FAA9-31B
TX001084,2024-07-16,CUST0093,subscription_monthly,216.64,USD,Stripe,SMB,succeeded,F5783489-7D1
TX001085,2024-07-17,CUST0300,transaction_fee,85.54,USD,Stripe,SMB,succeeded,78057A38-321
TX001086,2024-07-17,CUST0133,subscription_monthly,243.99,USD,Stripe,SMB,succeeded,9579F355-D4A
TX001087,2024-07-17,CUST0055,subscription_annual,2274.57,USD,Flutterwave,SMB,succeeded,42DA70DA-0C3
TX001088,2024-07-17,CUST0477,subscription_annual,1937.29,USD,Stripe,Enterprise,succeeded,465ADEEE-36D
TX001089,2024-07-18,CUST0158,subscription_annual,1608.08,USD,Stripe,Mid-Market,succeeded,89A6728A-DA5
TX001090,2024-07-18,CUST0029,api_usage,70.93,USD,Stripe,SMB,succeeded,67A9FF2C-F88
TX001091,2024-07-19,CUST0410,professional_services,1676.0,USD,Stripe,SMB,succeeded,F40A0796-0CD
TX001092,2024-07-19,CUST0211,subscription_annual,1421.57,USD,PayPal,SMB,succeeded,61F40217-5DB
TX001093,2024-07-19,CUST0154,transaction_fee,90.3,USD,Stripe,Enterprise,succeeded,2B8E468D-22C
TX001094,2024-07-19,CUST0293,transaction_fee,77.54,USD,Stripe,SMB,succeeded,FBC31575-FA8
TX001095,2024-07-19,CUST0475,subscription_annual,1068.1,USD,Adyen,SMB,succeeded,E57F8030-D45
TX001096,2024-07-19,CUST0222,professional_services,529.09,USD,Stripe,Mid-Market,succeeded,D710EC96-112
TX001097,2024-07-20,CUST0115,subscription_monthly,162.98,USD,Stripe,Enterprise,succeeded,0A379DB4-801
TX001098,2024-07-20,CUST0437,subscription_monthly,106.12,USD,PayPal,SMB,succeeded,E8253DCF-5A4
TX001099,2024-07-20,CUST0158,api_usage,368.63,USD,PayPal,SMB,succeeded,F09A0616-704
TX001100,2024-07-20,CUST0259,subscription_annual,354.65,USD,Square,SMB,succeeded,10A34C8A-794
TX001101,2024-07-20,CUST0251,transaction_fee,88.14,USD,Square,SMB,succeeded,314A7B96-ACD
TX001102,2024-07-20,CUST0122,api_usage,471.03,USD,Adyen,Mid-Market,succeeded,ECC8662E-EAC
TX001103,2024-07-20,CUST0299,subscription_monthly,76.09,USD,Stripe,Mid-Market,succeeded,7CF91E67-63D
TX001104,2024-07-20,CUST0263,api_usage,238.47,USD,PayPal,Mid-Market,succeeded,64DAD949-101
TX001105,2024-07-21,CUST0381,subscription_annual,536.84,USD,PayPal,SMB,succeeded,2AEBB284-FAC
TX001106,2024-07-21,CUST0049,subscription_annual,1979.34,USD,PayPal,SMB,succeeded,94277933-F37
TX001107,2024-07-21,CUST0377,transaction_fee,83.03,USD,Adyen,SMB,succeeded,1A58890D-EE5
TX001108,2024-07-22,CUST0329,api_usage,206.65,USD,Stripe,SMB,succeeded,61F17C62-BEF
TX001109,2024-07-22,CUST0297,subscription_monthly,169.77,USD,PayPal,Mid-Market,succeeded,211E02FA-2DB
TX001110,2024-07-22,CUST0362,subscription_annual,2710.75,USD,PayPal,SMB,succeeded,FB13CD0F-7AD
TX001111,2024-07-22,CUST0077,transaction_fee,30.25,USD,Flutterwave,SMB,succeeded,0EFC8E88-448
TX001112,2024-07-23,CUST0463,transaction_fee,4.36,USD,Stripe,SMB,succeeded,81268F70-7D4
TX001113,2024-07-23,CUST0438,transaction_fee,129.39,USD,Stripe,SMB,succeeded,E043F8FB-60F
TX001114,2024-07-23,CUST0127,subscription_monthly,184.82,USD,Stripe,SMB,succeeded,7D717EB3-374
TX001115,2024-07-24,CUST0197,subscription_monthly,269.48,USD,PayPal,Mid-Market,succeeded,8576D29B-1E4
TX001116,2024-07-24,CUST0221,subscription_monthly,190.18,USD,Stripe,SMB,succeeded,457193B9-7DD
TX001117,2024-07-24,CUST0483,transaction_fee,121.71,USD,Stripe,Mid-Market,succeeded,BE83E277-41B
TX001118,2024-07-24,CUST0091,subscription_monthly,145.01,USD,Flutterwave,SMB,succeeded,446BCF74-92B
TX001119,2024-07-25,CUST0411,subscription_monthly,231.46,USD,Stripe,SMB,succeeded,AABC4D95-9A9
TX001120,2024-07-25,CUST0008,professional_services,4608.69,USD,PayPal,Enterprise,succeeded,B43EF538-E13
TX001121,2024-07-25,CUST0032,subscription_monthly,183.47,USD,Stripe,SMB,succeeded,ABE7C856-654
TX001122,2024-07-25,CUST0468,professional_services,1313.53,USD,PayPal,Mid-Market,succeeded,47465B04-662
TX001123,2024-07-26,CUST0320,transaction_fee,41.05,USD,Adyen,SMB,succeeded,96BDC35F-12E
TX001124,2024-07-26,CUST0394,transaction_fee,30.6,USD,Square,SMB,succeeded,CB09F790-32F
TX001125,2024-07-26,CUST0269,subscription_monthly,95.65,USD,Square,Mid-Market,succeeded,F4CF8720-5AE
TX001126,2024-07-26,CUST0191,subscription_monthly,111.73,USD,Stripe,Mid-Market,succeeded,404ADD8A-542
TX001127,2024-07-26,CUST0349,transaction_fee,83.71,USD,Stripe,Mid-Market,succeeded,E24DFF33-878
TX001128,2024-07-27,CUST0163,transaction_fee,88.61,USD,Stripe,SMB,succeeded,42048E38-EC9
TX001129,2024-07-27,CUST0061,transaction_fee,64.55,USD,Adyen,SMB,succeeded,7118C95F-309
TX001130,2024-07-27,CUST0438,subscription_monthly,195.16,USD,Square,Mid-Market,succeeded,8788B4D0-C9F
TX001131,2024-07-28,CUST0264,transaction_fee,13.15,USD,Adyen,Mid-Market,succeeded,E902D614-DB0
TX001132,2024-07-28,CUST0285,transaction_fee,14.08,USD,Adyen,SMB,succeeded,F98CEEA0-5EF
TX001133,2024-07-28,CUST0095,transaction_fee,26.6,USD,Stripe,SMB,succeeded,C7C32DE2-D61
TX001134,2024-07-28,CUST0041,transaction_fee,78.19,USD,PayPal,Mid-Market,succeeded,094C84A7-07C
TX001135,2024-07-29,CUST0414,transaction_fee,32.89,USD,Flutterwave,SMB,succeeded,0705CFAB-14A
TX001136,2024-07-29,CUST0470,transaction_fee,43.21,USD,Stripe,SMB,succeeded,C6DAA9CA-D7F
TX001137,2024-07-30,CUST0149,subscription_monthly,137.08,USD,Adyen,Mid-Market,succeeded,015DAB7C-ADF
TX001138,2024-07-30,CUST0204,subscription_annual,2482.04,USD,Stripe,SMB,succeeded,598E80BA-D79
TX001139,2024-07-30,CUST0267,subscription_monthly,32.74,USD,Adyen,SMB,succeeded,5D59921D-681
TX001140,2024-07-31,CUST0002,subscription_annual,2043.32,USD,Adyen,Mid-Market,succeeded,5A3FF798-A40
TX001141,2024-07-31,CUST0178,subscription_annual,2095.97,USD,Stripe,SMB,succeeded,93DB13E0-A2A
TX001142,2024-07-31,CUST0425,subscription_monthly,244.64,USD,Stripe,Mid-Market,succeeded,0D871C26-5B8
TX001143,2024-07-31,CUST0194,subscription_monthly,280.84,USD,Stripe,SMB,succeeded,2169DE38-66E
TX001144,2024-08-01,CUST0482,subscription_monthly,34.44,USD,Adyen,SMB,succeeded,37F59B27-A73
TX001145,2024-08-01,CUST0387,transaction_fee,23.91,USD,Adyen,SMB,succeeded,42018562-63F
TX001146,2024-08-01,CUST0336,api_usage,443.65,USD,Stripe,Enterprise,succeeded,D4AF4AF8-58B
TX001147,2024-08-01,CUST0435,subscription_monthly,152.8,USD,PayPal,SMB,succeeded,21BA8562-DC5
TX001148,2024-08-01,CUST0196,professional_services,3040.66,USD,PayPal,SMB,succeeded,F65A937C-1B8
TX001149,2024-08-01,CUST0343,subscription_annual,2080.17,USD,Stripe,SMB,succeeded,8D719180-460
TX001150,2024-08-02,CUST0249,subscription_monthly,212.35,USD,Stripe,SMB,succeeded,F859BD88-864
TX001151,2024-08-02,CUST0498,subscription_monthly,280.57,USD,PayPal,SMB,succeeded,84F1ACE8-927
TX001152,2024-08-02,CUST0212,subscription_annual,2981.76,USD,Flutterwave,SMB,succeeded,396B76AD-790
TX001153,2024-08-02,CUST0153,transaction_fee,108.3,USD,Stripe,SMB,succeeded,1354C8DB-EF0
TX001154,2024-08-02,CUST0158,transaction_fee,43.8,USD,Stripe,SMB,succeeded,1E4D3634-327
TX001155,2024-08-02,CUST0466,subscription_monthly,266.53,USD,Stripe,Mid-Market,succeeded,C4D3E152-CFF
TX001156,2024-08-02,CUST0362,subscription_monthly,42.29,USD,Adyen,Mid-Market,succeeded,021F811E-965
TX001157,2024-08-02,CUST0139,subscription_annual,913.92,USD,Stripe,SMB,succeeded,7841D663-B5D
TX001158,2024-08-02,CUST0221,subscription_monthly,271.29,USD,Stripe,SMB,succeeded,3A0E02FE-F62
TX001159,2024-08-02,CUST0273,subscription_monthly,98.17,USD,Adyen,Mid-Market,succeeded,B2FB9468-966
TX001160,2024-08-02,CUST0154,subscription_monthly,88.58,USD,Adyen,Mid-Market,succeeded,FD99EA74-BF8
TX001161,2024-08-03,CUST0249,transaction_fee,21.58,USD,Stripe,SMB,succeeded,57C75EEF-F9A
TX001162,2024-08-03,CUST0279,api_usage,430.26,USD,Stripe,Enterprise,succeeded,8D4F95D2-673
TX001163,2024-08-03,CUST0440,subscription_annual,1640.16,USD,Adyen,SMB,succeeded,D7F83A5C-A2C
TX001164,2024-08-03,CUST0436,api_usage,339.07,USD,Stripe,SMB,succeeded,9E418A05-438
TX001165,2024-08-03,CUST0304,subscription_monthly,93.55,USD,Stripe,SMB,succeeded,B6746F45-19C
TX001166,2024-08-03,CUST0276,subscription_annual,2336.71,USD,Square,Enterprise,succeeded,F9A7C7CF-AEB
TX001167,2024-08-04,CUST0493,subscription_monthly,234.2,USD,Stripe,SMB,succeeded,21009884-B3F
TX001168,2024-08-04,CUST0002,transaction_fee,47.58,USD,PayPal,Mid-Market,succeeded,B0F8EB8E-D43
TX001169,2024-08-04,CUST0088,professional_services,2348.07,USD,Square,SMB,succeeded,96BEDCD8-751
TX001170,2024-08-04,CUST0287,transaction_fee,32.24,USD,Stripe,SMB,succeeded,ABFD7371-1DF
TX001171,2024-08-04,CUST0411,subscription_monthly,292.67,USD,Stripe,SMB,succeeded,CCAE5492-7DC
TX001172,2024-08-04,CUST0130,transaction_fee,97.19,USD,Adyen,Mid-Market,succeeded,78E8C00E-B42
TX001173,2024-08-04,CUST0078,subscription_monthly,281.33,USD,Square,SMB,succeeded,806F7DE5-EC6
TX001174,2024-08-04,CUST0260,api_usage,155.18,USD,Square,SMB,succeeded,A7C8B6CE-590
TX001175,2024-08-05,CUST0241,subscription_annual,2401.11,USD,PayPal,SMB,succeeded,B9DEA63E-B82
TX001176,2024-08-05,CUST0141,subscription_annual,2357.82,USD,Stripe,Mid-Market,succeeded,42A3E655-9D9
TX001177,2024-08-05,CUST0228,subscription_annual,2157.47,USD,Adyen,SMB,succeeded,CA7F9D06-1CD
TX001178,2024-08-05,CUST0163,transaction_fee,144.88,USD,Stripe,SMB,succeeded,E97F88A9-E36
TX001179,2024-08-05,CUST0236,subscription_monthly,135.26,USD,Adyen,SMB,succeeded,6CE612D1-8BC
TX001180,2024-08-05,CUST0128,transaction_fee,20.48,USD,Stripe,Enterprise,succeeded,6708B683-123
TX001181,2024-08-05,CUST0200,subscription_monthly,210.36,USD,Stripe,Mid-Market,succeeded,E3A5D7F2-9B3
TX001182,2024-08-06,CUST0450,transaction_fee,109.67,USD,PayPal,Mid-Market,succeeded,38C64B72-E15
TX001183,2024-08-06,CUST0390,transaction_fee,86.68,USD,Adyen,SMB,succeeded,C5DBEE2E-A31
TX001184,2024-08-07,CUST0031,transaction_fee,31.82,USD,Stripe,SMB,succeeded,DF1E0678-526
TX001185,2024-08-07,CUST0138,subscription_annual,1652.03,USD,Stripe,Enterprise,succeeded,A8066B68-59D
TX001186,2024-08-07,CUST0492,subscription_annual,1132.91,USD,Square,SMB,succeeded,4AA659D2-835
TX001187,2024-08-07,CUST0021,subscription_monthly,144.42,USD,PayPal,SMB,succeeded,4E3B4C8B-C77
TX001188,2024-08-07,CUST0234,transaction_fee,97.14,USD,Stripe,SMB,succeeded,8F2CFD5B-0AB
TX001189,2024-08-07,CUST0202,subscription_monthly,230.21,USD,Stripe,Enterprise,succeeded,6EE84782-122
TX001190,2024-08-07,CUST0279,subscription_annual,917.01,USD,Stripe,SMB,succeeded,4EC89CED-42D
TX001191,2024-08-07,CUST0131,subscription_monthly,138.44,USD,Square,SMB,succeeded,25024335-62A
TX001192,2024-08-08,CUST0416,subscription_monthly,101.67,USD,Adyen,Mid-Market,succeeded,EB19AA57-684
TX001193,2024-08-08,CUST0148,transaction_fee,30.6,USD,Adyen,SMB,succeeded,A8565247-D49
TX001194,2024-08-09,CUST0458,subscription_monthly,240.51,USD,Adyen,SMB,succeeded,9FC71C3D-2C9
TX001195,2024-08-09,CUST0029,transaction_fee,136.48,USD,Stripe,Enterprise,succeeded,5B69BF43-1BE
TX001196,2024-08-09,CUST0361,subscription_monthly,128.96,USD,PayPal,Enterprise,succeeded,92E77919-50A
TX001197,2024-08-09,CUST0308,subscription_monthly,231.85,USD,Adyen,Mid-Market,succeeded,640FC7A6-C63
TX001198,2024-08-09,CUST0371,subscription_annual,2711.89,USD,Stripe,Mid-Market,succeeded,336EA493-263
TX001199,2024-08-09,CUST0430,subscription_monthly,257.45,USD,Stripe,SMB,succeeded,82FF8506-198
TX001200,2024-08-09,CUST0162,subscription_monthly,78.36,USD,Adyen,Enterprise,succeeded,86525CCC-AA4
TX001201,2024-08-10,CUST0357,transaction_fee,143.49,USD,Square,SMB,succeeded,6C1728C9-5BD
TX001202,2024-08-10,CUST0340,subscription_monthly,130.7,USD,Stripe,Mid-Market,succeeded,2FDF15E4-09A
TX001203,2024-08-10,CUST0061,transaction_fee,51.55,USD,Square,Enterprise,succeeded,4C76C4A4-001
TX001204,2024-08-10,CUST0125,subscription_monthly,45.86,USD,PayPal,Mid-Market,succeeded,49844B27-55A
TX001205,2024-08-10,CUST0456,subscription_monthly,160.27,USD,Stripe,Mid-Market,succeeded,E19E2BD6-4CC
TX001206,2024-08-10,CUST0071,transaction_fee,17.24,USD,Stripe,Mid-Market,succeeded,FEB9B902-1B8
TX001207,2024-08-10,CUST0326,subscription_monthly,96.11,USD,Stripe,SMB,succeeded,ADEC9888-1D7
TX001208,2024-08-10,CUST0395,subscription_monthly,114.57,USD,PayPal,Mid-Market,succeeded,4A9E0029-3C0
TX001209,2024-08-10,CUST0364,subscription_monthly,247.38,USD,Stripe,SMB,succeeded,4EF9ADEB-381
TX001210,2024-08-11,CUST0466,subscription_monthly,265.38,USD,Stripe,SMB,succeeded,E5F1237E-6B1
TX001211,2024-08-11,CUST0243,transaction_fee,46.07,USD,Adyen,SMB,succeeded,5842F777-334
TX001212,2024-08-11,CUST0490,subscription_monthly,260.85,USD,PayPal,SMB,succeeded,64BDFEA1-437
TX001213,2024-08-11,CUST0249,transaction_fee,128.73,USD,Stripe,Mid-Market,succeeded,E8B49BF1-E8D
TX001214,2024-08-11,CUST0221,api_usage,383.5,USD,Stripe,Enterprise,succeeded,F5203179-5F3
TX001215,2024-08-11,CUST0473,subscription_annual,686.08,USD,Adyen,SMB,succeeded,882FF2F3-7E2
TX001216,2024-08-11,CUST0447,api_usage,346.71,USD,Adyen,SMB,succeeded,71639631-321
TX001217,2024-08-11,CUST0021,subscription_monthly,284.16,USD,PayPal,SMB,succeeded,5B10738C-5DE
TX001218,2024-08-11,CUST0494,professional_services,3571.43,USD,Stripe,Enterprise,succeeded,2578896E-6B4
TX001219,2024-08-12,CUST0387,subscription_monthly,118.54,USD,PayPal,SMB,succeeded,EC257999-7B4
TX001220,2024-08-12,CUST0082,transaction_fee,75.59,USD,Adyen,Mid-Market,succeeded,3BCF07DD-A32
TX001221,2024-08-12,CUST0344,subscription_annual,2033.46,USD,Adyen,Enterprise,succeeded,CA966FB3-B16
TX001222,2024-08-12,CUST0367,subscription_monthly,166.85,USD,Adyen,SMB,succeeded,2A8235DB-317
TX001223,2024-08-12,CUST0486,transaction_fee,18.87,USD,Stripe,Enterprise,succeeded,9E8561B5-23A
TX001224,2024-08-12,CUST0010,transaction_fee,47.5,USD,Stripe,Enterprise,succeeded,13FE7974-88D
TX001225,2024-08-12,CUST0411,subscription_monthly,245.65,USD,Adyen,Enterprise,succeeded,3BCDB1DB-EC9
TX001226,2024-08-13,CUST0012,subscription_monthly,261.58,USD,Adyen,SMB,succeeded,D89E17CE-810
TX001227,2024-08-13,CUST0263,transaction_fee,21.46,USD,Adyen,SMB,succeeded,5B5B0D4A-DCD
TX001228,2024-08-13,CUST0145,transaction_fee,142.91,USD,Stripe,Mid-Market,succeeded,5B201DB0-98E
TX001229,2024-08-13,CUST0449,professional_services,1979.7,USD,Square,SMB,succeeded,DDD97A82-3AB
TX001230,2024-08-13,CUST0192,transaction_fee,99.68,USD,Adyen,Mid-Market,succeeded,4A0BAA86-0B8
TX001231,2024-08-13,CUST0250,professional_services,3883.21,USD,Stripe,SMB,succeeded,7BE8C2B9-7FD
